id_municipio,lat,lon,osm_id,osm_type,osm_query_usada,osm_pass
01140076,37.6173035,-4.3243710,343533,relation,"Baena, córdoba, Andalucía, España",pass_1
01140082,38.5751860,-5.1669539,343524,relation,"Belalcázar, córdoba, Andalucía, España",pass_1
01140095,38.2724130,-5.2078919,343525,relation,"Belmez, córdoba, Andalucía, España",pass_1
01140109,37.2671843,-4.5403640,347763,relation,"Benamejí, córdoba, Andalucía, España",pass_1
01140116,38.4072230,-5.4389290,80433718,way,"Blázquez, Los, córdoba, Andalucía, España",pass_1
01140121,37.8950265,-4.3810054,347761,relation,"Bujalance, córdoba, Andalucía, España",pass_1
01140137,37.4718153,-4.4335616,347760,relation,"Cabra, córdoba, Andalucía, España",pass_1
01140142,37.8666708,-4.3184903,347759,relation,"Cañete de las Torres, córdoba, Andalucía, España",pass_1
01140155,37.4438237,-4.2740867,347758,relation,"Carcabuey, córdoba, Andalucía, España",pass_1
01140168,38.2703085,-4.3227324,347757,relation,"Cardeña, córdoba, Andalucía, España",pass_1
01140174,37.6976173,-4.9509091,2703432982,node,"Carlota, La, córdoba, Andalucía, España",pass_1
01140180,37.9419286,-4.4887572,7752653216,node,"Carpio, El, córdoba, Andalucía, España",pass_1
01140193,37.6911602,-4.4826954,347754,relation,"Castro del Río, córdoba, Andalucía, España",pass_1
01140207,38.4080934,-4.5006552,343203,relation,"Conquista, córdoba, Andalucía, España",pass_1
01140214,37.8845813,-4.7760138,343207,relation,"Córdoba, córdoba, Andalucía, España",pass_1
01140229,37.5545719,-4.3573672,343201,relation,"Doña Mencía, córdoba, Andalucía, España",pass_1
01140235,38.4442332,-4.8956511,343202,relation,"Dos Torres, córdoba, Andalucía, España",pass_1
01140240,37.2745773,-4.4887626,343211,relation,"Encinas Reales, córdoba, Andalucía, España",pass_1
01140253,37.6789320,-4.5537827,343212,relation,"Espejo, córdoba, Andalucía, España",pass_1
01140266,38.1885533,-5.0189717,343209,relation,"Espiel, córdoba, Andalucía, España",pass_1
01140272,37.6699310,-4.7253088,343210,relation,"Fernán-Núñez, córdoba, Andalucía, España",pass_1
01149019,37.6702769,-5.1556939,10968596,relation,"Fuente Carreteros, córdoba, Andalucía, España",pass_1
01140288,38.4224339,-5.0482099,343213,relation,"Fuente la Lancha, córdoba, Andalucía, España",pass_1
01140291,38.2667683,-5.4197812,343214,relation,"Fuente Obejuna, córdoba, Andalucía, España",pass_1
01140305,37.7049553,-5.0999480,347501,relation,"Fuente Palmera, córdoba, Andalucía, España",pass_1
01140312,37.5107434,-4.1458960,347500,relation,"Fuente-Tójar, córdoba, Andalucía, España",pass_1
01140327,38.3274489,-5.2797370,406563387,way,"Granjuela, La, córdoba, Andalucía, España",pass_1
01140333,37.7578517,-4.9441631,347502,relation,"Guadalcázar, córdoba, Andalucía, España",pass_1
01149024,37.6398090,-4.8311255,1023607922,way,"Guijarrosa, La, córdoba, Andalucía, España",pass_1
01140348,38.5925714,-4.9962129,1242007745,node,"Guijo, El, córdoba, Andalucía, España",pass_1
01140351,38.5004402,-5.1479244,347504,relation,"Hinojosa del Duque, córdoba, Andalucía, España",pass_1
01140364,37.8341341,-5.2490384,347507,relation,"Hornachuelos, córdoba, Andalucía, España",pass_1
01140370,37.2572511,-4.3077099,347506,relation,"Iznájar, córdoba, Andalucía, España",pass_1
01140386,37.4091334,-4.4860128,347509,relation,"Lucena, córdoba, Andalucía, España",pass_1
01140399,37.5586671,-4.2786296,347508,relation,"Luque, córdoba, Andalucía, España",pass_1
01140403,37.5814618,-4.7496714,342884,relation,"Montalbán de Córdoba, córdoba, Andalucía, España",pass_1
01140410,37.6484171,-4.6983093,342885,relation,"Montemayor, córdoba, Andalucía, España",pass_1
01140425,37.5811178,-4.6414726,342886,relation,"Montilla, córdoba, Andalucía, España",pass_1
01140431,38.0215633,-4.3827296,342887,relation,"Montoro, córdoba, Andalucía, España",pass_1
01140446,37.4732990,-4.5814876,342880,relation,"Monturque, córdoba, Andalucía, España",pass_1
01140459,37.4353584,-4.6095901,342881,relation,"Moriles, córdoba, Andalucía, España",pass_1
01140462,37.5859799,-4.4677573,342882,relation,"Nueva Carteya, córdoba, Andalucía, España",pass_1
01140478,38.1325555,-4.8000174,342883,relation,"Obejo, córdoba, Andalucía, España",pass_1
01140484,37.2486227,-4.5825794,342888,relation,"Palenciana, córdoba, Andalucía, España",pass_1
01140497,37.6949622,-5.2804262,342889,relation,"Palma del Río, córdoba, Andalucía, España",pass_1
01140500,37.9662785,-4.4552900,347028,relation,"Pedro Abad, córdoba, Andalucía, España",pass_1
01140517,38.4275719,-4.7629857,347027,relation,"Pedroche, córdoba, Andalucía, España",pass_1
01140522,38.3026178,-5.2714828,347026,relation,"Peñarroya-Pueblonuevo, córdoba, Andalucía, España",pass_1
01140538,37.8017289,-5.1070310,347025,relation,"Posadas, córdoba, Andalucía, España",pass_1
01140543,38.3780204,-4.8485730,347032,relation,"Pozoblanco, córdoba, Andalucía, España",pass_1
01140556,37.4384292,-4.1980422,347031,relation,"Priego de Córdoba, córdoba, Andalucía, España",pass_1
01140569,37.3873950,-4.7716241,347030,relation,"Puente Genil, córdoba, Andalucía, España",pass_1
01140575,37.3941990,-4.7656280,458689096,way,"Rambla, La, córdoba, Andalucía, España",pass_1
01140581,37.3253037,-4.3699771,347024,relation,"Rute, córdoba, Andalucía, España",pass_1
01140594,37.6535266,-4.8240997,347023,relation,"San Sebastián de los Ballesteros, córdoba, Andalucía, España",pass_1
01140615,38.5966427,-4.9041947,342562,relation,"Santa Eufemia, córdoba, Andalucía, España",pass_1
01140608,37.5612970,-4.8425505,342561,relation,"Santaella, córdoba, Andalucía, España",pass_1
01140620,38.4744653,-4.6773881,342559,relation,"Torrecampo, córdoba, Andalucía, España",pass_1
01140636,37.7751808,-4.2201740,342560,relation,"Valenzuela, córdoba, Andalucía, España",pass_1
01140641,38.4049294,-5.3517078,342557,relation,"Valsequillo, córdoba, Andalucía, España",pass_1
01140654,37.4742273,-4.4292871,7711514393,node,"Victoria, La, córdoba, Andalucía, España",pass_1
01140667,37.9808170,-4.2916403,342555,relation,"Villa del Río, córdoba, Andalucía, España",pass_1
01140673,37.9623001,-4.5459147,342556,relation,"Villafranca de Córdoba, córdoba, Andalucía, España",pass_1
01140689,38.1400552,-4.9037865,342553,relation,"Villaharta, córdoba, Andalucía, España",pass_1
01140692,38.3230235,-4.6279655,342554,relation,"Villanueva de Córdoba, córdoba, Andalucía, España",pass_1
01140706,38.3932039,-4.9995818,346773,relation,"Villanueva del Duque, córdoba, Andalucía, España",pass_1
01140713,38.1982093,-5.1526791,346772,relation,"Villanueva del Rey, córdoba, Andalucía, España",pass_1
01140728,38.4549605,-4.9845849,346775,relation,"Villaralto, córdoba, Andalucía, España",pass_1
01140734,38.0756277,-5.0146332,346774,relation,"Villaviciosa de Córdoba, córdoba, Andalucía, España",pass_1
01140749,38.4757148,-4.9758989,406725210,way,"Viso, El, córdoba, Andalucía, España",pass_1
01140752,37.5434090,-4.3148760,346770,relation,"Zuheros, córdoba, Andalucía, España",pass_1
12150011,43.2273169,-8.2887175,342630,relation,"Abegondo, a coruña, Galicia, España",pass_1
12150026,42.8907625,-8.6722375,342629,relation,"Ames, a coruña, Galicia, España",pass_1
12150032,43.2230734,-8.0124434,342628,relation,"Aranga, a coruña, Galicia, España",pass_1
12150047,43.4247887,-7.8182921,6157545622,node,"Ares, a coruña, Galicia, España",pass_1
12150050,43.3045943,-8.5082750,342626,relation,"Arteixo, a coruña, Galicia, España",pass_1
12150063,42.9279921,-8.1605667,342625,relation,"Arzúa, a coruña, Galicia, España",pass_1
12150079,42.9615500,-8.7534844,342624,relation,"Baña, A, a coruña, Galicia, España",pass_1
12150085,42.7764001,-8.8946946,1534065211,node,"Bergondo, a coruña, Galicia, España",pass_1
12150098,43.2792390,-8.2105792,342634,relation,"Betanzos, a coruña, Galicia, España",pass_1
12150102,43.0125610,-8.1387648,347274,relation,"Boimorto, a coruña, Galicia, España",pass_1
12150119,42.6462941,-8.8858718,347275,relation,"Boiro, a coruña, Galicia, España",pass_1
12150124,43.2135453,-8.1095705,3918025404,node,"Boqueixón, a coruña, Galicia, España",pass_1
12150130,42.6456202,-8.7955569,3563186892,node,"Brión, a coruña, Galicia, España",pass_1
12150145,43.1898484,-8.9142226,347278,relation,"Cabana de Bergantiños, a coruña, Galicia, España",pass_1
12150158,42.6607243,-8.7679361,3448246680,node,"Cabanas, a coruña, Galicia, España",pass_1
12150161,43.1310578,-9.1825585,347280,relation,"Camariñas, a coruña, Galicia, España",pass_1
12150177,43.2848633,-8.6950913,6116647636,node,"Cambre, a coruña, Galicia, España",pass_1
12150183,43.4420677,-8.0434005,347282,relation,"Capela, A, a coruña, Galicia, España",pass_1
12150196,42.8921242,-8.6736000,357166462,node,"Carballo, a coruña, Galicia, España",pass_1
12159012,43.4716032,-8.3164268,403800230,node,"Cariño, a coruña, Galicia, España",pass_1
12150200,42.8219590,-9.0878032,342272,relation,"Carnota, a coruña, Galicia, España",pass_1
12150217,43.0130558,-8.6246468,6045831110,node,"Carral, a coruña, Galicia, España",pass_1
12150222,43.1351138,-9.1798680,6177062844,node,"Cedeira, a coruña, Galicia, España",pass_1
12150238,42.9575581,-9.1917202,342273,relation,"Cee, a coruña, Galicia, España",pass_1
12150243,42.9113944,-8.3063990,6080923995,node,"Cerceda, a coruña, Galicia, España",pass_1
12150256,43.6042952,-7.9654062,342275,relation,"Cerdido, a coruña, Galicia, España",pass_1
12150275,43.2461745,-8.1471228,342278,relation,"Coirós, a coruña, Galicia, España",pass_1
12150281,42.9444958,-9.1942141,342270,relation,"Corcubión, a coruña, Galicia, España",pass_1
12150294,43.1634830,-8.7581487,342269,relation,"Coristanco, a coruña, Galicia, España",pass_1
12150308,43.3709703,-8.3959425,346810,relation,"Coruña, A, a coruña, Galicia, España",pass_1
12150315,43.2884816,-8.3894589,346811,relation,"Culleredo, a coruña, Galicia, España",pass_1
12150320,43.1269872,-8.1432398,346808,relation,"Curtis, a coruña, Galicia, España",pass_1
12150336,42.7213024,-8.7203857,346809,relation,"Dodro, a coruña, Galicia, España",pass_1
12150341,43.0104042,-9.1179528,346814,relation,"Dumbría, a coruña, Galicia, España",pass_1
12150354,43.4736740,-8.1625614,346815,relation,"Fene, a coruña, Galicia, España",pass_1
12150367,43.4845713,-8.2329968,346812,relation,"Ferrol, a coruña, Galicia, España",pass_1
12150373,42.9064771,-9.2637890,346813,relation,"Fisterra, a coruña, Galicia, España",pass_1
12150389,42.9375652,-8.4407960,9375957045,node,"Frades, a coruña, Galicia, España",pass_1
12150392,43.2877953,-8.0491191,346807,relation,"Irixoa, a coruña, Galicia, España",pass_1
12150413,43.2484663,-8.5816182,341947,relation,"Laracha, A, a coruña, Galicia, España",pass_1
12150406,43.2224591,-9.0060173,6175331579,node,"Laxe, a coruña, Galicia, España",pass_1
12150428,42.7733607,-8.8329571,341946,relation,"Lousame, a coruña, Galicia, España",pass_1
12150434,43.2984389,-8.8247606,341945,relation,"Malpica de Bergantiños, a coruña, Galicia, España",pass_1
12150449,43.6696235,-7.7250321,341952,relation,"Mañón, a coruña, Galicia, España",pass_1
12150452,42.9403577,-8.9713961,6363638331,node,"Mazaricos, a coruña, Galicia, España",pass_1
12150465,42.9145741,-8.0136139,341950,relation,"Melide, a coruña, Galicia, España",pass_1
12150471,43.0886943,-8.2156017,341949,relation,"Mesía, a coruña, Galicia, España",pass_1
12150487,43.3578653,-8.1792627,341954,relation,"Miño, a coruña, Galicia, España",pass_1
12150490,43.5621201,-7.9719050,341953,relation,"Moeche, a coruña, Galicia, España",pass_1
12150503,43.3453112,-7.9871574,346503,relation,"Monfero, a coruña, Galicia, España",pass_1
12150510,43.4618239,-8.2571246,346504,relation,"Mugardos, a coruña, Galicia, España",pass_1
12150531,42.7744106,-9.0575351,346506,relation,"Muros, a coruña, Galicia, España",pass_1
12150525,43.1071193,-9.2181926,346505,relation,"Muxía, a coruña, Galicia, España",pass_1
12150546,43.5010981,-8.1923091,346499,relation,"Narón, a coruña, Galicia, España",pass_1
12150559,43.5002779,-8.1582467,346500,relation,"Neda, a coruña, Galicia, España",pass_1
12150562,43.0548920,-8.6952797,6102679175,node,"Negreira, a coruña, Galicia, España",pass_1
12150578,42.7850763,-8.8877375,346502,relation,"Noia, a coruña, Galicia, España",pass_1
12150584,43.1028898,-8.5542706,3656532467,node,"Oleiros, a coruña, Galicia, España",pass_1
12150597,43.0767560,-8.4078160,346498,relation,"Ordes, a coruña, Galicia, España",pass_1
12150601,43.0000895,-8.3799090,341665,relation,"Oroso, a coruña, Galicia, España",pass_1
12150618,42.7732291,-8.4255178,10269761681,node,"Ortigueira, a coruña, Galicia, España",pass_1
12150623,42.8503738,-8.9270251,9352941011,node,"Outes, a coruña, Galicia, España",pass_1
12159027,43.1931322,-8.1812707,8521274,relation,"Oza-Cesuras, a coruña, Galicia, España",pass_1
12150644,43.2838755,-8.1767281,6147124180,node,"Paderne, a coruña, Galicia, España",pass_1
12150657,43.0093319,-8.6241275,6045831012,node,"Padrón, a coruña, Galicia, España",pass_1
12150660,42.9356314,-8.3326529,11764555602,node,"Pino, O, a coruña, Galicia, España",pass_1
12150676,42.6046249,-8.9402045,341662,relation,"Pobra do Caramiñal, A, a coruña, Galicia, España",pass_1
12150682,43.2428181,-8.9005051,341671,relation,"Ponteceso, a coruña, Galicia, España",pass_1
12150695,43.4072585,-8.1718823,341668,relation,"Pontedeume, a coruña, Galicia, España",pass_1
12150709,43.4389430,-7.8632660,36186762,way,"Pontes de García Rodríguez, As, a coruña, Galicia, España",pass_1
12150716,42.7248996,-9.0044188,82142609,way,"Porto do Son, a coruña, Galicia, España",pass_1
12150721,42.6488711,-8.8173676,346200,relation,"Rianxo, a coruña, Galicia, España",pass_1
12150737,42.5564829,-8.9922031,281679671,node,"Ribeira, a coruña, Galicia, España",pass_1
12150742,43.3051997,-8.2455620,5264698353,node,"Rois, a coruña, Galicia, España",pass_1
12150755,43.3515799,-8.2534683,346199,relation,"Sada, a coruña, Galicia, España",pass_1
12150768,42.8970911,-8.3135899,6082126566,node,"San Sadurniño, a coruña, Galicia, España",pass_1
12150774,43.1237632,-8.5110095,6124201757,node,"Santa Comba, a coruña, Galicia, España",pass_1
12150780,42.8804219,-8.5458608,346204,relation,"Santiago de Compostela, a coruña, Galicia, España",pass_1
12150793,42.9256779,-8.4012609,6080543463,node,"Santiso, a coruña, Galicia, España",pass_1
12150807,42.9818877,-8.2745217,6079616838,node,"Sobrado, a coruña, Galicia, España",pass_1
12150814,43.5381414,-7.9266776,230099138,way,"Somozas, As, a coruña, Galicia, España",pass_1
12150829,42.7936431,-8.5507166,343887,relation,"Teo, a coruña, Galicia, España",pass_1
12150835,42.9692524,-7.9557170,343886,relation,"Toques, a coruña, Galicia, España",pass_1
12150840,43.0871726,-8.5471339,347336,relation,"Tordoia, a coruña, Galicia, España",pass_1
12150853,42.8606882,-8.3097928,343884,relation,"Touro, a coruña, Galicia, España",pass_1
12150866,43.0109246,-8.5292952,343883,relation,"Trazo, a coruña, Galicia, España",pass_1
12150888,43.0234693,-8.6578307,343881,relation,"Val do Dubra, a coruña, Galicia, España",pass_1
12150872,43.6068643,-8.1435370,343882,relation,"Valdoviño, a coruña, Galicia, España",pass_1
12150891,42.7861297,-8.4276067,343880,relation,"Vedra, a coruña, Galicia, España",pass_1
12150912,43.5426006,-7.7714453,12369543904,node,"Vilarmaior, a coruña, Galicia, España",pass_1
12150905,43.0759221,-8.0958382,348939,relation,"Vilasantar, a coruña, Galicia, España",pass_1
12150927,42.8818337,-8.0032342,6089907173,node,"Vimianzo, a coruña, Galicia, España",pass_1
12150933,42.9121932,-8.7651584,356976482,node,"Zas, a coruña, Galicia, España",pass_1
08160014,40.0186019,-2.3948520,340022,relation,"Abia de la Obispalía, cuenca, Castilla - La Mancha, España",pass_1
08160029,39.9087260,-2.9835204,1323416031,way,"Acebrón, El, cuenca, Castilla - La Mancha, España",pass_1
08160035,39.5462409,-2.0867234,340021,relation,"Alarcón, cuenca, Castilla - La Mancha, España",pass_1
